timestamp,phase,cpu_percent,ram_percent,process_count,total_threads,load_index,cpu_per_thread,resource_pressure,rolling_cpu_mean
51:15.6,high,75.1,66.8,262,3806,70.95,0.019732002,5016.68,76.86
51:22.5,high,71.2,65.2,258,3765,68.2,0.018911023,4642.24,76.6
51:29.3,high,78.8,64.7,258,3762,71.75,0.020946305,5098.36,77.2
51:36.1,high,78.2,64.7,258,3729,71.45,0.02097077,5059.54,76.52
51:43.0,high,80.1,64.7,257,3698,72.4,0.021660357,5182.47,76.68
51:49.8,high,79.9,64.4,255,3678,72.15,0.021723763,5145.56,77.64
51:56.5,high,86.3,64.3,255,3653,75.3,0.023624418,5549.09,80.66
52:03.3,high,65.8,64.3,255,3656,65.05,0.017997812,4230.94,78.06
52:10.0,high,79.4,63.9,255,3653,71.65,0.02173556,5073.66,78.3
52:16.8,high,68.7,63.9,255,3651,66.3,0.018816763,4389.93,76.02
52:23.6,high,71.8,63.9,255,3647,67.85,0.019687414,4588.02,74.4
52:30.4,high,76.2,63.9,254,3631,70.05,0.020985954,4869.18,72.38
52:37.2,high,70.9,63.8,254,3626,67.35,0.019553227,4523.42,73.4
52:44.0,high,80.4,63.8,254,3601,72.1,0.022327131,5129.52,73.6
52:50.9,high,71.9,63.9,254,3586,67.9,0.020050195,4594.41,74.24
52:57.6,high,74.3,63.8,253,3556,69.05,0.020894263,4740.34,74.74
53:04.4,high,81.9,63.8,253,3424,72.85,0.023919393,5225.22,75.88
53:11.2,high,70.9,63.8,253,3414,67.35,0.020767428,4523.42,75.88
53:17.9,high,88,63.8,252,3411,75.9,0.025798886,5614.4,77.4
53:24.6,high,82.6,63.8,252,3415,73.2,0.024187408,5269.88,79.54
53:31.4,high,80.8,63.8,252,3429,72.3,0.023563721,5155.04,80.84
53:38.2,high,74.8,63.8,252,3423,69.3,0.021852176,4772.24,79.42
53:44.9,high,77.3,63.8,252,3420,70.55,0.022602339,4931.74,80.7
53:51.6,high,73.7,63.8,252,3420,68.75,0.021549708,4702.06,77.84
53:58.4,high,73.1,63.8,252,3417,68.45,0.021393035,4663.78,75.94
54:05.1,high,64.6,63.8,252,3419,64.2,0.018894414,4121.48,72.7
54:11.9,high,76.4,64,252,3461,70.2,0.022074545,4889.6,73.02
54:18.6,high,82.7,64,252,3479,73.35,0.023771199,5292.8,74.1
54:25.4,high,73.3,64,252,3483,68.65,0.021045076,4691.2,74.02
54:32.2,high,70.9,64,252,3492,67.45,0.020303551,4537.6,73.58
54:39.0,high,77.3,64,252,3491,70.65,0.022142653,4947.2,76.12
54:45.7,high,83.9,64,252,3486,73.95,0.024067699,5369.6,77.62
54:52.5,high,82.1,63.9,252,3469,73,0.023666763,5246.19,77.5
54:59.2,high,75.4,63.9,252,3458,69.65,0.021804511,4818.06,77.92
55:06.0,high,69.3,63.9,252,3458,66.6,0.020040486,4428.27,77.6
55:12.8,high,76.5,63.9,251,3449,70.2,0.022180342,4888.35,77.44
55:19.6,high,61.3,63.9,251,3417,62.6,0.017939713,3917.07,72.92
55:26.3,high,70.5,63.8,251,3411,67.15,0.020668426,4497.9,70.6
55:33.0,high,88.8,63.8,251,3418,76.3,0.025980105,5665.44,73.28
55:39.8,high,65.6,63.8,251,3425,64.7,0.019153285,4185.28,72.54
55:46.5,high,90.9,63.8,251,3424,77.35,0.026547897,5799.42,75.42
55:53.3,high,90,63.8,251,3425,76.9,0.026277372,5742,81.16
56:00.0,high,58.4,63.8,251,3391,61.1,0.017222058,3725.92,78.74
56:06.7,high,64.1,63.9,252,3416,64,0.018764637,4095.99,73.8
56:13.4,high,83.7,64.4,254,3480,74.05,0.024051724,5390.28,77.42
56:20.2,high,84.6,64.6,256,3513,74.6,0.024081981,5465.16,76.16
56:27.0,high,86.4,64.6,256,3500,75.5,0.024685714,5581.44,75.44
56:33.8,high,85.2,64.6,256,3502,74.9,0.024328955,5503.92,80.8
56:40.6,high,84.5,64.6,255,3487,74.55,0.024232865,5458.7,84.88
56:47.5,high,83.6,64.4,254,3486,74,0.023981641,5383.84,84.86
56:54.3,high,92,64.9,260,3570,78.45,0.025770308,5970.8,86.34
57:01.2,high,91.8,63.3,258,3592,77.55,0.025556793,5810.94,87.42
57:08.1,high,93.1,63.3,261,3632,78.2,0.02563326,5893.23,89
57:15.0,high,85.3,63.3,259,3624,74.3,0.023537528,5399.49,89.16
57:21.8,high,89.3,63.3,261,3661,76.3,0.024392243,5652.69,90.3
57:28.8,high,97.6,64.3,262,3688,80.95,0.026464208,6275.68,91.42
57:36.0,high,100,63.8,268,3910,81.9,0.025575448,6380,93.06
57:44.0,high,100,64.7,270,4028,82.35,0.024826216,6470,94.44
57:51.3,high,91.1,64.7,268,3949,77.9,0.023069131,5894.17,95.6
57:58.3,high,91.8,64.5,266,3952,78.15,0.023228745,5921.1,96.1
58:05.4,high,83.9,64.6,265,3912,74.25,0.02144683,5419.94,93.36
58:12.4,high,85.9,64.5,263,3892,75.2,0.022070915,5540.55,90.54
58:19.4,high,84.7,64.7,262,3891,74.7,0.021768183,5480.09,87.48
58:26.4,high,84.9,64.6,262,3875,74.75,0.021909677,5484.54,86.24
58:33.3,high,85.2,64.4,262,3872,74.8,0.022004132,5486.88,84.92
58:40.3,high,86.1,64.4,262,3861,75.25,0.022299922,5544.84,85.36
58:47.2,high,84,64.5,262,3902,74.25,0.021527422,5418,84.98
58:54.2,high,87.4,64.5,261,3906,75.95,0.022375832,5637.3,85.52
59:01.1,high,84.4,64.4,260,3876,74.4,0.021775026,5435.36,85.42
59:08.1,high,82.8,64.4,260,3855,73.6,0.021478599,5332.32,84.94
59:15.0,high,85.2,64.3,260,3848,74.75,0.022141372,5478.36,84.76
59:21.9,high,75.7,64.1,260,3817,69.9,0.019832329,4852.37,83.1
59:28.8,high,74,64.1,261,3810,69.05,0.019422572,4743.4,80.42
59:35.6,high,75.5,64.1,262,3799,69.8,0.019873651,4839.55,78.64
59:42.5,high,82.6,64.6,268,3899,73.6,0.021184919,5335.96,78.6
59:49.5,high,74.8,64.8,268,3850,69.8,0.019428571,4847.04,76.52
59:56.5,high,84.7,64.9,261,3840,74.8,0.022057292,5497.03,78.32
00:03.5,high,84.4,64.8,260,3834,74.6,0.022013563,5469.12,80.4
00:10.4,high,85.2,64.8,260,3834,75,0.022222222,5520.96,82.34
00:17.3,high,85.4,64.8,260,3833,75.1,0.022280198,5533.92,82.9
00:24.3,high,84.8,64.4,259,3813,74.6,0.022239706,5461.12,84.9
00:31.2,high,85.4,64.3,259,3772,74.85,0.022640509,5491.22,85.04
00:38.0,high,84.6,64.2,259,3756,74.4,0.022523962,5431.32,85.08
00:44.9,high,84.8,64.2,259,3755,74.5,0.022583222,5444.16,85
00:51.8,high,84.9,64.1,259,3721,74.5,0.022816447,5442.09,84.9
00:58.6,high,81.6,64.1,259,3698,72.85,0.022065982,5230.56,84.26
01:05.6,high,84.5,63.7,259,3705,74.1,0.022807018,5382.65,84.08
01:12.5,high,84.1,63.8,259,3704,73.95,0.022705184,5365.58,83.98
01:19.4,high,85.3,63.7,258,3697,74.5,0.023072762,5433.61,84.08
01:26.3,high,85.4,63.7,257,3700,74.55,0.023081081,5439.98,84.18
01:33.1,high,83.8,63.7,257,3694,73.75,0.022685436,5338.06,84.62
01:40.0,high,87.1,63.6,257,3663,75.35,0.023778324,5539.56,85.14
01:46.9,high,85.5,63.6,256,3658,74.55,0.023373428,5437.8,85.42
01:53.8,high,85,63.6,256,3659,74.3,0.023230391,5406,85.36
02:00.6,high,84.2,62.7,256,3574,73.45,0.023559037,5279.34,85.12
02:07.5,high,85.4,62.9,257,3600,74.15,0.023722222,5371.66,85.44
02:14.4,high,84.4,62.9,256,3594,73.65,0.023483584,5308.76,84.9
02:21.3,high,84.1,63,256,3591,73.55,0.02341966,5298.3,84.62
02:28.1,high,81.9,63,256,3596,72.45,0.022775306,5159.7,84
02:35.0,high,79.8,62.8,255,3592,71.3,0.022216036,5011.44,83.12
02:41.8,high,81.3,62.8,255,3599,72.05,0.022589608,5105.64,82.3
02:48.5,high,70.3,62.6,253,3576,66.45,0.019658837,4400.78,79.48
02:55.2,high,81.7,62.9,254,3601,72.3,0.022688142,5138.93,79
03:02.0,high,79.8,63,254,3595,71.4,0.022197497,5027.4,78.58
03:08.8,high,81.2,63,253,3572,72.1,0.022732363,5115.6,78.86
03:15.7,high,93.4,63.6,255,3740,78.5,0.024973262,5940.24,81.28
03:22.7,high,85,64,255,3818,74.5,0.022262965,5440,84.22
03:29.6,high,84,64.1,255,3809,74.05,0.022053032,5384.4,84.68
03:36.5,high,76.5,63.8,254,3791,70.15,0.020179372,4880.7,84.02
03:43.4,high,82.2,63.5,254,3792,72.85,0.021677215,5219.7,84.22
03:50.3,high,73.9,62.8,253,3759,68.35,0.019659484,4640.92,80.32
03:57.1,high,69.3,62.5,252,3748,65.9,0.018489861,4331.25,77.18
04:03.9,high,82.5,62.5,252,3743,72.5,0.022041143,5156.25,76.88
04:10.7,high,70.9,62.8,253,3767,66.85,0.018821343,4452.52,75.76
04:17.6,high,78.6,62.9,253,3815,70.75,0.020602883,4943.94,75.04
04:24.4,high,94.4,64.9,254,3923,79.65,0.024063217,6126.56,79.14
04:31.5,high,85.8,64.5,253,3906,75.15,0.021966206,5534.1,82.44
04:38.4,high,90.4,63.3,253,3896,76.85,0.023203285,5722.32,84.02
04:45.3,high,86.3,63.4,252,3888,74.85,0.022196502,5471.42,87.1
04:52.2,high,84.1,62.8,251,3827,73.45,0.021975438,5281.48,88.2
04:59.1,high,86,62.5,250,3779,74.25,0.022757343,5375,86.52
05:06.0,high,84.5,62.6,250,3772,73.55,0.022401909,5289.7,86.26
05:12.9,high,84.9,62.5,250,3772,73.7,0.022507953,5306.25,85.16
05:19.7,high,84.3,62.6,250,3748,73.45,0.022491996,5277.18,84.76
05:26.6,high,83.3,62.9,251,3754,73.1,0.022189664,5239.57,84.6
05:33.4,high,85.6,63,251,3745,74.3,0.022857143,5392.8,84.52
05:40.3,high,83.7,63,251,3738,73.35,0.022391653,5273.1,84.36
05:47.1,high,83.9,62.9,250,3724,73.4,0.022529538,5277.31,84.16
05:54.0,high,88.6,62.5,249,3711,75.55,0.023874966,5537.5,85.02
06:00.8,high,86.3,62.6,249,3693,74.45,0.023368535,5402.38,85.62
06:07.7,high,83.6,62.7,255,3715,73.15,0.022503365,5241.72,85.22
06:14.5,high,84.1,62.6,253,3678,73.35,0.022865688,5264.66,85.3
06:21.5,high,84.8,63.2,253,3737,74,0.022691999,5359.36,85.48
06:28.4,high,84.1,63.1,253,3588,73.6,0.023439242,5306.71,84.58
06:35.2,high,85.4,63.1,253,3548,74.25,0.024069899,5388.74,84.4
06:42.0,high,84.7,62.9,253,3543,73.8,0.023906294,5327.63,84.62
06:48.9,high,85.8,62.6,251,3506,74.2,0.024472333,5371.08,84.96
06:55.7,high,84.2,62.5,250,3495,73.35,0.024091559,5262.5,84.84
07:02.5,high,83.8,62.4,249,3487,73.1,0.024032119,5229.12,84.78
07:09.3,high,83.9,62.4,249,3486,73.15,0.024067699,5235.36,84.48
07:16.1,high,85.4,62.3,249,3478,73.85,0.024554342,5320.42,84.62
07:22.9,high,84.9,62.3,249,3486,73.6,0.024354561,5289.27,84.44
07:29.6,high,84.3,62.3,249,3478,73.3,0.024238068,5251.89,84.46
07:36.5,high,85,62.3,249,3419,73.65,0.02486107,5295.5,84.7
07:43.3,high,84.1,62.3,249,3415,73.2,0.024626647,5239.43,84.74
07:50.1,high,81.8,62.3,249,3420,72.05,0.023918129,5096.14,84.02
07:56.9,high,84.7,62.3,249,3417,73.5,0.024787826,5276.81,83.98
08:03.7,high,82.1,62.6,253,3479,72.35,0.023598735,5139.46,83.54
08:10.6,high,97.8,63.4,253,3468,80.6,0.028200692,6200.52,86.1
08:17.5,high,94.7,63.7,253,3454,79.2,0.027417487,6032.39,88.22
08:24.5,high,96.1,64.9,253,3449,80.5,0.027863149,6236.89,91.08
08:31.4,high,100,64.7,253,3469,82.35,0.028826751,6470,94.14
08:38.6,high,100,65.1,253,3473,82.55,0.02879355,6510,97.72
08:46.0,high,100,63.6,254,3471,81.8,0.028810141,6360,98.16
08:53.4,high,100,66.1,258,3536,83.05,0.028280543,6610,99.22
09:00.8,high,100,63.5,258,3565,81.75,0.028050491,6350,100
09:08.2,high,99.2,64.4,259,3601,81.8,0.027547903,6388.48,99.84
09:15.6,high,100,63.7,259,3618,81.85,0.02763958,6370,99.84
09:22.9,high,83.2,64.7,259,3627,73.95,0.022939068,5383.04,96.48
09:30.1,high,100,64.2,257,3652,82.1,0.027382256,6420,96.48
09:37.4,high,99.4,64.5,256,3702,81.95,0.026850351,6411.3,96.36
09:44.4,high,45,63.7,256,3694,54.35,0.012181917,2866.5,85.52
09:53.3,high,95.1,63.1,252,3672,79.1,0.025898693,6000.81,84.54
10:00.3,high,95.5,62.9,253,3686,79.2,0.025908844,6006.95,87
10:07.4,high,40.9,62.2,254,3682,51.55,0.011108093,2543.98,75.18
10:16.0,high,84.8,62,254,3669,73.4,0.023112565,5257.6,72.26
10:22.7,high,82.8,61.9,255,3675,72.35,0.022530612,5125.32,79.82
10:29.6,high,80.1,61.8,255,3660,70.95,0.021885246,4950.18,76.82
10:36.5,high,64.3,61.5,254,3652,62.9,0.017606791,3954.45,70.58
10:43.5,high,79,61.3,254,3667,70.15,0.021543496,4842.7,78.2
10:50.3,high,82.1,61.2,255,3676,71.65,0.022334059,5024.52,77.66
10:57.3,high,81.4,61.3,253,3602,71.35,0.022598556,4989.82,77.38
11:04.1,high,82.6,61,251,3575,71.8,0.023104895,5038.6,77.88
11:10.9,high,58.1,61.1,251,3574,59.6,0.016256295,3549.91,76.64
11:17.8,high,78,61,251,3575,69.5,0.021818182,4758,76.44
11:24.7,high,66.7,61,251,3558,63.85,0.018746487,4068.7,73.36
11:31.5,high,83.2,60.8,249,3554,72,0.023410242,5058.56,73.72
11:38.3,high,87.1,60.7,249,3530,73.9,0.024674221,5286.97,74.62
11:45.1,high,68.7,60.7,249,3483,64.7,0.019724376,4170.09,76.74
11:51.9,high,77.8,60.7,249,3483,69.25,0.022337066,4722.46,76.7
11:58.9,high,79.4,60.8,252,3533,70.1,0.022473818,4827.52,79.24
12:05.6,high,79.4,60.3,251,3528,69.85,0.022505669,4787.82,78.48
12:12.4,high,75.9,60.2,251,3529,68.05,0.021507509,4569.18,76.24
12:19.2,high,84.1,60.3,252,3539,72.2,0.023763775,5071.23,79.32
12:26.1,high,82.3,60.2,251,3523,71.25,0.023360772,4954.46,80.22
12:33.2,high,81.3,60.3,250,3524,70.8,0.023070375,4902.39,80.6
12:40.1,high,82.2,60.4,249,3523,71.3,0.023332387,4964.88,81.16
12:46.8,high,76.5,60.4,249,3512,68.45,0.02178246,4620.6,81.28
12:53.6,high,77.8,60.4,249,3511,69.1,0.022158929,4699.12,80.02
13:00.4,high,79.1,60.4,249,3514,69.75,0.02250996,4777.64,79.38
13:07.2,high,75.1,59.2,247,3484,67.15,0.021555683,4445.92,78.14
13:14.2,high,76.8,58.5,248,3480,67.65,0.022068966,4492.8,77.06
13:20.9,high,68.6,58.5,248,3468,63.55,0.019780854,4013.1,75.48
13:27.7,high,81.4,58.4,248,3482,69.9,0.023377369,4753.76,76.2
13:34.5,high,72,58.3,247,3459,65.15,0.020815265,4197.6,74.78
13:41.3,high,73.9,57.5,248,3462,65.7,0.021346043,4249.25,74.54
13:48.0,high,70.8,57.4,248,3452,64.1,0.020509849,4063.92,73.34
13:54.7,high,82,57.4,248,3450,69.7,0.023768116,4706.8,76.02
14:01.5,high,73.2,57.4,248,3461,65.3,0.021149957,4201.68,74.38
14:08.2,high,73.4,57.4,248,3449,65.4,0.021281531,4213.16,74.66
14:15.0,high,76.1,56.7,246,3434,66.4,0.022160745,4314.87,75.1
14:21.8,high,89.7,56.8,246,3387,73.25,0.026483614,5094.96,78.88
14:28.5,high,73.6,56.8,246,3380,65.2,0.021775148,4180.48,77.2
14:35.3,high,90.2,56.8,246,3378,73.5,0.026702191,5123.36,80.6
14:42.0,high,62.1,56.8,246,3367,59.45,0.018443718,3527.28,78.34
14:48.6,high,81.5,56.8,246,3354,69.15,0.024299344,4629.2,79.42
14:55.3,high,77.5,56.8,245,3373,67.15,0.022976579,4402,76.98
15:02.0,high,79.4,56.8,245,3366,68.1,0.023588829,4509.92,78.14
15:08.8,high,84.1,56.8,245,3356,70.45,0.025059595,4776.88,76.92
15:15.5,high,68.1,56.8,245,3351,62.45,0.020322292,3868.08,78.12
15:22.3,high,75.7,56.7,245,3339,66.2,0.022671459,4292.19,76.96
15:29.0,high,70.3,56.7,244,3313,63.5,0.021219439,3986.01,75.52
15:35.8,high,67.9,56.7,244,3331,62.3,0.020384269,3849.93,73.22
15:42.6,high,58.2,56.7,244,3329,57.45,0.017482728,3299.94,68.04
15:49.2,high,81.8,56.7,244,3317,69.25,0.024660838,4638.06,70.78
15:55.9,high,72.1,56.7,244,3335,64.4,0.02161919,4088.07,70.06
16:02.6,high,80.8,57.2,244,3332,69,0.0242497,4621.76,72.16
16:09.3,high,88.2,57.2,244,3330,72.7,0.026486486,5045.04,76.22
16:16.1,high,53.4,57.2,244,3329,55.3,0.016040853,3054.48,75.26
16:22.8,high,58.4,57.2,244,3323,57.8,0.017574481,3340.48,70.58
16:29.5,high,75.6,57.2,244,3320,66.4,0.022771084,4324.32,71.28
16:36.3,high,73.3,57.2,244,3320,65.25,0.022078313,4192.76,69.78
16:43.1,high,75.3,57.2,244,3318,66.25,0.022694394,4307.16,67.2
16:49.8,high,72.4,57.2,244,3318,64.8,0.021820374,4141.28,71
16:56.5,high,83,57.2,244,3322,70.1,0.024984949,4747.6,75.92
17:03.2,high,76.6,57.1,244,3326,66.85,0.023030667,4373.86,76.12
17:10.0,high,80.7,57.8,248,3415,69.25,0.02363104,4664.46,77.6
17:17.1,high,86.7,59.8,255,3522,73.25,0.024616695,5184.66,79.88
17:23.9,high,83.5,60.3,255,3516,71.9,0.023748578,5035.05,82.1
17:30.6,high,79.9,59.5,257,3553,69.7,0.022488038,4754.05,81.48
17:37.6,high,86.2,62.4,256,3536,74.3,0.024377828,5378.88,83.4
17:44.4,high,94.7,62.3,255,3510,78.5,0.026980057,5899.81,86.2
17:51.3,high,92.1,62.4,254,3505,77.25,0.026276748,5747.04,87.28
17:58.3,high,82.3,62.3,254,3498,72.3,0.02352773,5127.29,87.04
18:05.2,high,97.1,62.3,254,3508,79.7,0.02767959,6049.33,90.48
18:12.3,high,88.9,62.3,258,3638,75.6,0.024436504,5538.47,91.02
18:19.3,high,91.3,63.4,256,3608,77.35,0.025304878,5788.42,90.34
18:26.2,high,93.8,64.8,258,3636,79.3,0.02579758,6078.24,90.68
18:33.2,high,85.8,65.1,258,3653,75.45,0.023487544,5585.58,91.38
18:40.1,high,91.1,65.7,257,3633,78.4,0.025075695,5985.27,90.18
18:47.2,high,94.6,66,257,3599,80.3,0.026285079,6243.6,91.32
18:54.2,high,98.2,65.7,257,3589,81.95,0.027361382,6451.74,92.7
19:01.3,high,100,68.5,259,3603,84.25,0.027754649,6850,93.94
19:08.6,high,83.4,68,259,3595,75.7,0.023198887,5671.2,93.46
19:15.5,high,86.4,65.9,258,3606,76.15,0.023960067,5693.76,92.52
19:22.4,high,87.7,66.1,260,3711,76.9,0.023632444,5796.97,91.14
19:29.5,high,83.2,66.3,260,3682,74.75,0.022596415,5516.16,88.14
19:36.4,high,84.5,66.3,258,3663,75.4,0.023068523,5602.35,85.04
19:43.4,high,84.8,66.5,258,3649,75.65,0.023239244,5639.2,85.32
19:50.4,high,91.8,65.2,257,3618,78.5,0.025373134,5985.36,86.4
19:57.3,high,83.9,65.6,257,3584,74.75,0.023409598,5503.84,85.64
20:04.2,high,90.9,63.8,257,3576,77.35,0.025419463,5799.42,87.18
20:11.1,high,95.1,64.7,257,3576,79.9,0.02659396,6152.97,89.3
20:18.0,high,83.8,63.3,256,3575,73.55,0.023440559,5304.54,89.1
20:25.0,high,84.3,63.7,257,3582,74,0.023534338,5369.91,87.6
20:31.8,high,84.1,63.8,257,3577,73.95,0.023511322,5365.58,87.64
20:38.6,high,87.1,63.9,257,3573,75.5,0.024377274,5565.69,86.88
20:45.6,high,100,64.2,257,3569,82.1,0.028019053,6420,87.86
20:52.7,high,100,64.2,259,3594,82.1,0.027824151,6420,91.1
20:59.8,high,100,64.2,259,3513,82.1,0.028465699,6420,94.24
21:06.8,high,100,64.5,259,3493,82.25,0.028628686,6450,97.42
21:14.0,high,100,64.3,257,3467,82.15,0.02884338,6430,100
21:21.2,high,84.5,63.3,257,3494,73.9,0.024184316,5348.85,96.9
21:28.0,high,85.3,61.8,256,3478,73.55,0.024525589,5271.54,93.96
21:34.9,high,83.5,61.8,256,3478,72.65,0.024008051,5160.3,90.66
21:41.7,high,85.6,61.7,256,3460,73.65,0.024739884,5281.52,87.78
21:48.6,high,85.4,61.7,256,3442,73.55,0.024811156,5269.18,84.86
21:55.5,high,85.6,61.5,256,3448,73.55,0.024825986,5264.4,85.08
22:02.3,high,85.5,60.9,256,3442,73.2,0.024840209,5206.95,85.12
22:09.2,high,85.7,61,256,3419,73.35,0.025065809,5227.7,85.56
22:16.1,high,84.9,60.8,256,3432,72.85,0.024737762,5161.92,85.42
22:23.0,high,84.6,60.5,255,3417,72.55,0.02475856,5118.3,85.26
22:29.9,high,85.6,62.5,255,3545,74.05,0.024146685,5350,85.26
22:36.8,high,91.3,62,255,3536,76.65,0.025820136,5660.6,86.42
22:43.7,high,86,61.3,255,3514,73.65,0.024473534,5271.8,86.48
22:50.6,high,87.5,60.3,255,3518,73.9,0.024872086,5276.25,87
22:57.5,high,91.3,57.4,253,3489,74.35,0.026167956,5240.62,88.34
23:04.5,high,88.1,61.1,255,3514,74.6,0.025071144,5382.91,88.84
23:11.4,high,89.1,59.6,255,3520,74.35,0.0253125,5310.36,88.4
23:18.4,high,84.8,59.3,254,3499,72.05,0.024235496,5028.64,88.16
23:25.4,high,87.1,59,254,3495,73.05,0.024921316,5138.9,88.08
23:32.4,high,92.4,62.2,258,3553,77.3,0.026006192,5747.28,88.3
23:39.5,high,79.4,60.2,257,3545,69.8,0.022397743,4779.88,86.56
23:46.3,high,85.6,60.4,257,3541,73,0.024173962,5170.24,85.86
23:53.3,high,84.9,60.1,256,3523,72.5,0.024098779,5102.49,85.88
24:00.2,high,85.5,60,254,3481,72.75,0.024561907,5130,85.56
24:07.2,high,90.1,60.4,262,3577,75.25,0.025188706,5442.04,85.1
24:14.3,high,84.7,60.7,259,3551,72.7,0.023852436,5141.29,86.16
24:21.3,high,83.5,60.7,255,3460,72.1,0.024132948,5068.45,85.74
24:28.2,high,83.7,60.9,255,3450,72.3,0.02426087,5097.33,85.5
24:35.2,high,85.2,61,255,3446,73.1,0.024724318,5197.2,85.44
24:42.1,high,83.6,61.1,255,3442,72.35,0.024288205,5107.96,84.14
24:49.0,high,89.9,61.2,255,3424,75.55,0.026255841,5501.88,85.18
24:55.9,high,85.1,61.3,255,3436,73.2,0.024767171,5216.63,85.5
25:02.8,high,86.6,61.3,255,3436,73.95,0.025203725,5308.58,86.08
25:09.8,high,82.6,61.3,254,3429,71.95,0.024088656,5063.38,85.56
25:16.8,high,84.7,61.3,254,3432,73,0.024679487,5192.11,85.78
25:23.7,high,83.2,61.3,253,3422,72.25,0.024313267,5100.16,84.44
25:30.6,high,85,61.2,251,3371,73.1,0.02521507,5202,84.42
25:37.5,high,99.4,64.3,251,3385,81.85,0.029364845,6391.42,86.98
25:44.7,high,99.3,67.5,251,3395,83.4,0.029248895,6702.75,90.32
25:51.7,high,100,69.2,251,3390,84.6,0.029498525,6920,93.38
25:59.7,high,99.8,68.3,251,3383,84.05,0.029500443,6816.34,96.7
26:06.8,high,89.7,68.1,251,3373,78.9,0.026593537,6108.57,97.64
26:13.8,high,87.1,68.2,251,3368,77.65,0.025861045,5940.22,95.18
26:20.8,high,84.2,68.1,251,3374,76.15,0.024955542,5734.02,92.16
26:27.8,high,88,68.3,251,3379,78.15,0.026043208,6010.4,89.76
26:34.7,high,87.4,70.2,251,3362,78.8,0.025996431,6135.48,87.28
26:41.7,high,86,70.7,251,3351,78.35,0.025663981,6080.2,86.54
26:48.7,high,96.8,74.2,251,3341,85.5,0.028973361,7182.56,88.48
26:55.8,high,96.4,70.4,251,3355,83.4,0.028733234,6786.56,90.92
27:02.9,high,91.3,69.4,251,3353,80.35,0.027229347,6336.22,91.58
27:10.0,high,89.5,67.7,251,3366,78.6,0.026589424,6059.15,92
27:16.9,high,81.6,66.9,251,3364,74.25,0.024256837,5459.04,91.12
27:23.8,high,82,61.1,251,3367,71.55,0.024354024,5010.2,88.16
27:30.7,high,91.8,61.1,252,3412,76.45,0.026905041,5608.98,87.24
27:37.6,high,85.6,60.6,252,3437,73.1,0.024905441,5187.36,86.1
27:44.5,high,88.1,60.9,251,3404,74.5,0.025881316,5365.29,85.82
27:51.4,high,88.1,60.8,251,3402,74.45,0.025896531,5356.48,87.12
27:58.3,high,85.1,61,251,3395,73.05,0.025066274,5191.1,87.74
28:05.2,high,82.7,61,251,3411,71.85,0.024245089,5044.7,85.92
28:12.1,high,84.5,61.2,251,3454,72.85,0.024464389,5171.4,85.7
28:19.1,high,84.6,61.4,251,3437,73,0.024614489,5194.44,85
28:26.0,high,84.5,61.8,252,3459,73.15,0.024429026,5222.1,84.28
28:33.0,high,83.7,61.8,251,3448,72.75,0.024274942,5172.66,84
28:39.8,high,83.2,61.8,250,3432,72.5,0.024242424,5141.76,84.1
28:46.7,high,83.6,61.8,250,3401,72.7,0.024581006,5166.48,83.92
28:53.6,high,85.7,61.8,250,3393,73.75,0.025257884,5296.26,84.14
29:00.5,high,87.5,61.8,250,3384,74.65,0.025856974,5407.5,84.74
29:07.4,high,84,61.8,250,3383,72.9,0.024830033,5191.2,84.8
29:14.3,high,83.7,61.8,250,3406,72.75,0.024574281,5172.66,84.9
29:21.1,high,83.7,61.8,250,3398,72.75,0.024632137,5172.66,84.92
29:27.9,high,84,61.7,250,3392,72.85,0.024764151,5182.8,84.58
29:34.7,high,84.3,61.7,250,3373,73,0.024992588,5201.31,83.94
29:41.6,high,84.6,61.7,250,3367,73.15,0.025126225,5219.82,84.06
29:48.5,high,85.5,61.6,250,3356,73.55,0.025476758,5266.8,84.42
29:55.4,high,84.8,61.7,250,3343,73.25,0.025366437,5232.16,84.64
30:02.3,high,78.9,61.7,250,3338,70.3,0.023636908,4868.13,83.62
30:09.2,high,84.1,62.7,250,3340,73.4,0.025179641,5273.07,83.58
30:16.1,high,86,63.1,250,3363,74.55,0.025572406,5426.6,83.86
30:23.0,high,84.3,63.6,250,3350,73.95,0.025164179,5361.48,83.62
30:29.8,high,84.5,63.6,248,3328,74.05,0.025390625,5374.2,83.56
30:36.8,high,83.8,64.1,248,3326,73.95,0.02519543,5371.58,84.54
30:43.7,high,83.3,65,248,3325,74.15,0.025052632,5414.5,84.38
30:50.7,high,84.3,65.5,248,3324,74.9,0.025361011,5521.65,84.04
30:57.7,high,83.6,65.6,248,3313,74.6,0.025233927,5484.16,83.9
31:04.4,high,85.1,65.6,248,3290,75.35,0.025866261,5582.56,84.02
31:11.3,high,82.9,66.1,248,3289,74.5,0.02520523,5479.69,83.84
31:18.1,high,81.5,66.7,248,3310,74.1,0.024622356,5436.05,83.48
31:25.0,high,83.1,67,248,3310,75.05,0.02510574,5567.7,83.24
31:32.0,high,85.3,69.4,249,3334,77.35,0.025584883,5919.82,83.58
31:39.0,high,84.3,69.9,249,3332,77.1,0.02530012,5892.57,83.42
31:46.0,high,83.8,64.4,249,3317,74.1,0.025263793,5396.72,83.6
31:52.8,high,83.3,64.1,249,3310,73.7,0.025166163,5339.53,83.96
